ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
1051,110000.0,1,2,2,31,2,2,3,3,2,-1,279.0,279.0,279.0,279.0,129.0,179.0,0.0,0.0,0.0,0.0,200.0,0.0
25118,240000.0,1,2,1,56,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,390.0,780.0,390.0,390.0,390.0,540.0
1662,30000.0,2,2,1,39,-1,-1,-1,-1,-1,-1,223.0,223.0,223.0,223.0,223.0,675.0,223.0,223.0,223.0,223.0,675.0,10473.0
19906,500000.0,2,1,2,45,-1,-1,-1,0,-1,-1,290.0,5640.0,52858.0,151479.0,29343.0,2355.0,5692.0,52858.0,100756.0,29488.0,2365.0,8762.0
8213,110000.0,2,1,1,37,0,0,2,0,0,0,14519.0,16982.0,16002.0,15262.0,15626.0,14465.0,3536.0,3.0,521.0,1000.0,520.0,325.0
1365,120000.0,1,1,1,46,0,0,2,2,2,2,14682.0,17325.0,17936.0,18536.0,19091.0,19629.0,3200.0,1200.0,1200.0,1000.0,1000.0,0.0
19957,180000.0,2,1,1,45,0,0,0,0,2,0,16452.0,18472.0,20546.0,24956.0,24262.0,24782.0,2616.0,2690.0,5100.0,0.0,1058.0,2000.0
2796,50000.0,1,1,2,23,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22578,140000.0,2,1,1,48,-1,-1,-1,-1,-1,-1,907.0,19830.0,11639.0,14362.0,0.0,46514.0,19891.0,11639.0,14362.0,0.0,46514.0,2400.0
23902,170000.0,1,1,2,25,0,0,0,0,0,0,112367.0,106345.0,91409.0,90720.0,83208.0,83956.0,5451.0,4456.0,2992.0,3000.0,3200.0,3200.0
7109,260000.0,2,1,2,36,-1,-1,-2,-2,-2,-1,2992.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,150.0,310.0
12211,80000.0,2,2,1,39,0,0,0,0,0,0,46401.0,39456.0,30712.0,29629.0,28241.0,28030.0,1560.0,1421.0,1001.0,1000.0,1008.0,964.0
19966,270000.0,2,2,1,36,0,0,0,0,0,0,73953.0,68207.0,55382.0,46629.0,28115.0,12847.0,5168.0,5010.0,2005.0,2000.0,2000.0,2000.0
15444,80000.0,1,3,2,28,1,2,2,0,0,0,38151.0,39227.0,38318.0,42614.0,86966.0,41950.0,2000.0,0.0,5000.0,1500.0,1500.0,7000.0
22200,100000.0,2,2,1,31,0,0,0,0,0,-1,91192.0,91305.0,103216.0,88782.0,35146.0,39849.0,4000.0,15074.0,16197.0,13112.0,43122.0,43000.0
14227,20000.0,1,2,2,24,1,2,0,0,0,2,16981.0,16424.0,17242.0,18448.0,19495.0,20026.0,0.0,1400.0,1500.0,1500.0,1000.0,0.0
23275,140000.0,2,3,1,42,0,0,0,0,0,0,138391.0,135476.0,135956.0,137143.0,137195.0,136300.0,6300.0,6500.0,6265.0,5000.0,5006.0,5000.0
2596,20000.0,1,3,2,41,0,0,0,0,0,0,9186.0,9459.0,10102.0,10452.0,10907.0,10400.0,1200.0,1200.0,500.0,1000.0,600.0,0.0
13557,200000.0,1,1,2,30,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10243,150000.0,2,3,1,29,0,0,0,0,0,0,149278.0,142117.0,144947.0,140696.0,143607.0,136575.0,3984.0,3825.0,3361.0,3469.0,3812.0,3020.0
21517,60000.0,2,2,2,26,2,2,2,2,2,2,55892.0,56685.0,55208.0,59175.0,60218.0,55447.0,2300.0,0.0,5000.0,2511.0,6.0,3000.0
23309,390000.0,2,2,1,32,-1,-1,-1,-1,-1,0,2075.0,0.0,682.0,10943.0,9942.0,11168.0,0.0,682.0,11130.0,9942.0,6600.0,1000.0
26129,200000.0,2,2,1,30,0,0,0,-2,-2,-2,25874.0,16298.0,0.0,0.0,0.0,0.0,1048.0,0.0,0.0,0.0,0.0,0.0
21212,250000.0,1,2,1,45,0,0,0,0,0,0,142001.0,135291.0,138084.0,100574.0,40066.0,38765.0,5084.0,6399.0,5000.0,2000.0,1615.0,2000.0
24893,130000.0,1,2,2,38,0,0,0,0,2,0,16657.0,17874.0,18776.0,20858.0,20225.0,21396.0,1500.0,1500.0,2400.0,0.0,1500.0,1500.0
21751,110000.0,2,2,2,24,0,0,-1,-1,-1,-1,6071.0,0.0,3308.0,2527.0,1076.0,1164.0,0.0,3308.0,2527.0,1079.0,1167.0,1974.0
29260,70000.0,1,1,2,24,0,0,0,0,0,-1,12109.0,15328.0,16854.0,16741.0,15154.0,6060.0,5328.0,4000.0,3000.0,3007.0,6060.0,5133.0
20812,260000.0,1,3,2,43,0,0,0,0,0,0,154386.0,151549.0,158888.0,144169.0,151679.0,143995.0,10000.0,10000.0,10000.0,10000.0,8000.0,10000.0
2938,70000.0,2,3,1,33,0,0,0,0,0,0,32405.0,22484.0,23169.0,23337.0,18265.0,18001.0,10580.0,8009.0,10004.0,5000.0,5000.0,5000.0
4291,40000.0,2,3,1,48,0,0,0,0,0,0,69282.0,36108.0,37112.0,37695.0,38580.0,0.0,3500.0,1750.0,1300.0,1409.0,0.0,0.0
23247,150000.0,2,3,1,45,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,10640.0,0.0,0.0,0.0,0.0,10640.0,0.0
28087,420000.0,2,3,1,39,-2,-2,-2,-2,-2,-2,2476.0,3570.0,11343.0,5216.0,23001.0,2439.0,3634.0,11353.0,5255.0,23001.0,2439.0,0.0
10939,250000.0,2,2,1,54,-1,-1,2,-1,-1,-1,17582.0,600.0,600.0,9375.0,8765.0,3649.0,1200.0,0.0,9375.0,8765.0,3649.0,95417.0
7896,170000.0,2,2,1,27,0,0,0,0,0,0,164214.0,165825.0,167008.0,131544.0,125652.0,127224.0,8001.0,7077.0,5000.0,5000.0,5000.0,5000.0
7477,30000.0,2,2,1,42,0,0,0,0,0,0,9801.0,10535.0,11552.0,11933.0,12092.0,17884.0,1200.0,1200.0,573.0,500.0,6000.0,1200.0
10059,20000.0,2,2,2,23,1,2,0,0,0,0,17538.0,16975.0,17651.0,17603.0,17962.0,0.0,0.0,1400.0,352.0,1139.0,0.0,1500.0
2911,50000.0,1,2,2,40,0,0,0,0,0,0,40561.0,97214.0,48890.0,8694.0,8876.0,9052.0,18280.0,2284.0,311.0,322.0,323.0,334.0
24362,360000.0,1,2,1,37,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17502,220000.0,2,1,1,37,0,0,0,0,0,0,152197.0,154167.0,158981.0,162348.0,164162.0,168013.0,6000.0,7300.0,7500.0,6000.0,6500.0,7000.0
11598,300000.0,2,1,2,44,-2,-2,-2,-1,0,-1,9799.0,299.0,0.0,800.0,800.0,180.0,299.0,0.0,800.0,0.0,180.0,0.0
2081,70000.0,2,1,2,24,0,0,0,0,0,0,69572.0,71233.0,66844.0,50410.0,44958.0,46655.0,2828.0,2337.0,1702.0,1800.0,2600.0,2000.0
8831,50000.0,1,2,1,33,2,0,-1,-1,-1,0,42923.0,42803.0,1473.0,390.0,1573.0,390.0,2330.0,1473.0,390.0,1573.0,0.0,780.0
19434,180000.0,2,2,1,39,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29424,310000.0,1,1,2,30,-1,0,0,0,0,0,48931.0,207890.0,24113.0,65010.0,67144.0,60592.0,207000.0,20000.0,60126.0,20000.0,25000.0,6000.0
14148,100000.0,2,2,2,27,0,0,0,0,0,0,94656.0,88758.0,90357.0,89209.0,84983.0,81484.0,4171.0,4044.0,3420.0,3300.0,3886.0,2730.0
14125,90000.0,1,6,1,57,-2,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,585.0,0.0,0.0,0.0,0.0,585.0,0.0
6894,370000.0,2,2,2,29,4,3,2,0,0,0,390509.0,382898.0,365461.0,304436.0,311426.0,275628.0,0.0,0.0,10019.0,11000.0,10000.0,10000.0
3238,60000.0,2,2,1,38,0,0,0,0,0,0,45972.0,49874.0,47329.0,35587.0,36193.0,29978.0,5000.0,5000.0,5000.0,5000.0,5000.0,15000.0
20542,50000.0,1,2,2,27,2,2,0,0,0,0,43063.0,41932.0,38411.0,30659.0,30963.0,30505.0,0.0,1600.0,1712.0,1016.0,2500.0,0.0
7548,330000.0,2,2,1,37,-2,-2,-2,-2,-2,-2,2148.0,0.0,3080.0,3119.0,0.0,7255.0,0.0,3080.0,3119.0,0.0,7255.0,9060.0
472,400000.0,2,2,2,41,0,0,0,0,0,0,366193.0,372700.0,375948.0,195991.0,152127.0,155182.0,14020.0,13595.0,6243.0,6007.0,6061.0,6012.0
15502,280000.0,1,1,1,34,1,-1,-1,2,-1,-1,-2159.0,5777.0,7936.0,2932.0,6493.0,4867.0,7936.0,2980.0,29.0,6493.0,4867.0,240.0
19110,260000.0,2,1,1,30,0,0,0,0,0,0,25661.0,30196.0,69429.0,167640.0,169446.0,172989.0,5000.0,40000.0,100000.0,5720.0,5922.0,5958.0
16468,100000.0,2,3,1,50,0,0,0,2,2,2,27666.0,28677.0,31516.0,30701.0,32392.0,32645.0,1473.0,3312.0,0.0,2578.0,1294.0,0.0
23745,50000.0,2,2,1,55,0,0,0,0,0,0,23605.0,27856.0,16386.0,15511.0,15664.0,19761.0,5856.0,3386.0,5411.0,5664.0,5761.0,3866.0
27159,20000.0,1,2,1,43,0,0,0,0,0,0,12721.0,14102.0,14870.0,16116.0,16436.0,16781.0,1600.0,1300.0,1500.0,588.0,610.0,611.0
1717,140000.0,1,1,2,29,0,0,0,0,0,0,142087.0,255846.0,140057.0,100177.0,100873.0,98363.0,5528.0,4500.0,3500.0,4000.0,4000.0,4000.0
17193,200000.0,2,5,2,29,-1,-1,-1,0,-1,0,9383.0,37303.0,21244.0,7422.0,27761.0,21715.0,37465.0,21321.0,1200.0,27761.0,5548.0,30966.0
19313,200000.0,2,1,2,34,1,-2,-2,-2,-2,-2,-2113.0,-2113.0,-2113.0,-2113.0,-2113.0,-2113.0,0.0,0.0,0.0,0.0,0.0,423.0
16917,80000.0,1,3,1,59,0,0,0,0,0,0,78651.0,80199.0,82036.0,82031.0,81535.0,81586.0,3454.0,3725.0,3722.0,3228.0,3281.0,3374.0
15243,70000.0,2,2,1,38,0,0,0,0,0,0,59195.0,37953.0,34689.0,35700.0,36252.0,37008.0,2195.0,1881.0,1892.0,1444.0,1490.0,1344.0
22349,280000.0,2,1,2,28,-2,-2,-2,-2,-2,-2,40683.0,1888.0,1592.0,1312.0,486.0,886.0,1888.0,1592.0,1312.0,486.0,1036.0,438.0
18343,20000.0,2,2,2,21,1,2,2,0,0,0,18455.0,13081.0,12582.0,14255.0,14138.0,16138.0,1327.0,0.0,2000.0,283.0,2000.0,859.0
15714,10000.0,1,2,1,41,-2,-2,-2,-2,-2,-2,3311.0,7244.0,3980.0,0.0,9263.0,3693.0,7244.0,4000.0,0.0,9263.0,3693.0,0.0
23481,200000.0,2,1,2,31,-2,-2,-2,-2,-2,-2,0.0,950.0,0.0,1782.0,669.0,0.0,950.0,0.0,2422.0,669.0,0.0,0.0
7446,50000.0,2,3,2,51,0,0,0,0,0,0,25577.0,26352.0,16846.0,17562.0,18275.0,18711.0,1269.0,1284.0,1000.0,1000.0,740.0,1000.0
29909,140000.0,1,1,2,29,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26650,10000.0,1,2,2,24,1,2,2,-2,-2,-2,9774.0,10400.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0
29960,290000.0,1,1,2,32,-1,-1,-1,-1,-1,0,23234.0,1571.0,108157.0,35379.0,18711.0,3110.0,1575.0,108168.0,35811.0,18711.0,0.0,157.0
23049,440000.0,2,2,1,32,2,0,0,0,0,0,339410.0,324469.0,324109.0,287932.0,287892.0,276902.0,11500.0,11129.0,10300.0,11098.0,11200.0,12000.0
28291,180000.0,2,2,1,38,-1,-1,0,-1,-1,-1,390.0,10426.0,21430.0,21040.0,2234.0,12485.0,10426.0,11820.0,21040.0,2234.0,10641.0,0.0
6936,200000.0,1,1,1,41,0,0,0,0,0,0,90930.0,94502.0,93559.0,95060.0,88930.0,-23670.0,5032.0,2263.0,1901.0,1779.0,0.0,0.0
21056,50000.0,1,3,2,34,0,0,0,0,0,0,49454.0,49157.0,49773.0,48398.0,32584.0,33322.0,1792.0,2208.0,1513.0,1149.0,1245.0,1271.0
408,500000.0,1,1,1,37,1,2,0,0,0,0,507062.0,491956.0,430637.0,376657.0,356636.0,303510.0,325.0,15296.0,12137.0,12312.0,14113.0,10526.0
19828,70000.0,2,2,2,33,0,-1,0,0,0,0,9286.0,2748.0,4689.0,6569.0,4909.0,0.0,2748.0,2000.0,2009.0,2000.0,0.0,0.0
23825,50000.0,2,3,1,51,0,0,0,0,0,0,45096.0,28907.0,29691.0,29104.0,28968.0,29440.0,1500.0,1508.0,1502.0,1100.0,1032.0,4500.0
20553,200000.0,1,1,2,28,-2,-2,-2,-2,-2,-2,2626.0,15912.0,1677.0,315.0,3042.0,374.0,15954.0,1677.0,315.0,3042.0,374.0,4500.0
9407,10000.0,1,2,2,26,0,0,0,0,-1,-1,2989.0,3454.0,2917.0,1473.0,390.0,1320.0,2000.0,1000.0,29.0,390.0,1320.0,0.0
21869,130000.0,2,1,2,27,1,-2,-1,2,2,-1,0.0,0.0,98.0,98.0,98.0,2500.0,0.0,98.0,0.0,0.0,2500.0,0.0
854,140000.0,2,2,2,23,0,0,0,0,0,0,44733.0,44144.0,44739.0,43455.0,43980.0,44614.0,2100.0,2027.0,1800.0,1600.0,1750.0,1700.0
7759,220000.0,1,1,2,32,0,0,0,0,0,0,203689.0,204943.0,172926.0,104747.0,180458.0,182435.0,10000.0,8000.0,6000.0,107000.0,13000.0,8000.0
11690,360000.0,2,1,2,29,-1,-1,-1,-1,-1,-1,5751.0,1501.0,624.0,0.0,1000.0,1866.0,1501.0,624.0,0.0,1000.0,1866.0,252.0
12422,300000.0,1,1,2,27,1,-1,-1,-2,-1,-1,0.0,11174.0,0.0,0.0,3330.0,3330.0,11174.0,0.0,0.0,3330.0,3330.0,3330.0
10424,390000.0,2,1,2,29,0,0,0,0,0,0,196172.0,196262.0,157388.0,123706.0,115813.0,112143.0,9599.0,10054.0,4242.0,4346.0,5000.0,5000.0
16376,150000.0,2,2,1,35,2,2,2,-1,-1,-1,1846.0,5466.0,3660.0,2415.0,5033.0,803.0,3672.0,0.0,2415.0,5033.0,803.0,2531.0
21825,290000.0,2,1,2,25,-1,-1,-1,0,0,0,11102.0,9327.0,22149.0,23737.0,13449.0,17963.0,9358.0,22149.0,20000.0,3449.0,7000.0,11041.0
6165,390000.0,2,2,2,37,0,0,0,0,0,0,324452.0,309369.0,269703.0,266017.0,271657.0,245958.0,13106.0,10111.0,10005.0,11000.0,9007.0,9000.0
27095,190000.0,1,3,2,35,0,0,0,0,0,0,170928.0,170290.0,175630.0,171572.0,161319.0,151119.0,6500.0,8031.0,7510.0,5500.0,6000.0,5500.0
26228,610000.0,2,1,2,38,0,0,0,0,0,0,608594.0,624475.0,632041.0,516575.0,454845.0,456596.0,26868.0,22375.0,17221.0,15300.0,16000.0,18000.0
24717,20000.0,1,2,1,43,2,0,0,2,0,0,11573.0,12372.0,14946.0,14409.0,16659.0,17887.0,1300.0,2787.0,0.0,2500.0,1500.0,0.0
2945,90000.0,2,1,2,28,0,0,2,2,2,2,87916.0,87459.0,88183.0,91204.0,89687.0,91060.0,5800.0,5400.0,5804.0,0.0,6700.0,0.0
10953,340000.0,2,1,1,41,0,0,0,0,0,0,325371.0,326867.0,322454.0,275928.0,264601.0,265494.0,25034.0,11000.0,10000.0,10000.0,10000.0,10000.0
7844,280000.0,1,2,1,28,0,0,0,0,0,0,24189.0,25294.0,26667.0,26926.0,27492.0,28333.0,1500.0,1800.0,1000.0,1000.0,1300.0,1000.0
25071,240000.0,1,1,1,48,0,0,0,0,0,0,234984.0,234559.0,240896.0,135900.0,135853.0,127777.0,9500.0,11217.0,4855.0,4000.0,3200.0,3000.0
3648,320000.0,1,2,1,32,-1,-1,-1,-1,0,0,6443.0,443.0,-1327.0,28484.0,47711.0,34755.0,451.0,0.0,29811.0,20000.0,2386.0,462.0
10807,80000.0,1,1,2,36,-2,-2,-2,-2,-2,-2,5012.0,1200.0,0.0,1159.0,0.0,0.0,1200.0,0.0,1159.0,0.0,0.0,6028.0
24135,260000.0,1,2,1,29,-1,0,-1,-1,-1,-1,30903.0,1520.0,1593.0,149.0,1959.0,1255.0,1200.0,1758.0,152.0,1960.0,1255.0,4460.0
15411,50000.0,2,2,1,53,0,0,0,0,0,0,28509.0,29230.0,30356.0,31342.0,32644.0,32719.0,1500.0,1600.0,1498.0,2627.0,1400.0,1200.0
19613,500000.0,2,1,1,29,-2,-2,-2,-2,-2,-2,6887.0,2926.0,2546.0,5495.0,180.0,-486.0,2940.0,2569.0,6360.0,3.0,0.0,3012.0
22979,50000.0,2,2,1,41,1,3,2,0,0,0,21638.0,21008.0,20388.0,21092.0,21511.0,21964.0,0.0,0.0,1350.0,769.0,799.0,1000.0
19187,240000.0,2,2,2,38,-2,-2,-2,-2,-2,-2,34752.0,30073.0,24315.0,3724.0,28347.0,11280.0,30073.0,24315.0,3724.0,28347.0,11280.0,31266.0
15739,140000.0,2,2,2,27,0,0,0,0,0,0,134936.0,137328.0,138767.0,137231.0,128228.0,110803.0,6700.0,6704.0,5000.0,4155.0,4100.0,3600.0
2489,110000.0,2,2,1,33,2,2,2,2,2,0,110327.0,112130.0,108533.0,112475.0,108976.0,108385.0,5332.0,0.0,7800.0,0.0,4428.0,3863.0
16759,50000.0,1,2,1,33,0,0,0,0,0,0,28086.0,29088.0,25692.0,24336.0,20243.0,18995.0,1500.0,2000.0,1410.0,1000.0,1000.0,1000.0
11932,320000.0,2,2,2,34,-1,-1,-1,-1,0,-1,7806.0,2944.0,11755.0,52566.0,36658.0,42332.0,2944.0,11768.0,52592.0,0.0,42332.0,27435.0
1171,140000.0,2,1,2,28,0,0,2,0,0,0,9305.0,13614.0,13103.0,14077.0,15189.0,16275.0,4800.0,0.0,1500.0,1500.0,1500.0,1500.0
3626,330000.0,1,2,1,50,1,-1,-1,-1,-1,-1,-13.0,2750.0,-27.0,5344.0,16566.0,995.0,2763.0,0.0,5371.0,16648.0,1000.0,997.0
17661,280000.0,2,2,1,42,0,-1,0,0,0,0,255527.0,256675.0,253682.0,260274.0,153516.0,156830.0,273844.0,13000.0,11000.0,8000.0,5866.0,8000.0
15020,360000.0,1,1,1,36,-2,-2,-2,-2,-2,-2,8162.0,3141.0,587.0,1647.0,1745.0,597.0,3144.0,590.0,1670.0,1748.0,600.0,11883.0
15287,290000.0,2,2,2,26,0,0,0,0,0,0,81022.0,59327.0,102180.0,58554.0,59358.0,45266.0,2121.0,48345.0,1689.0,1516.0,1240.0,1211.0
20955,50000.0,1,2,2,36,-1,-1,-1,-1,-1,-1,1261.0,1261.0,1665.0,1261.0,1261.0,390.0,1261.0,1665.0,1261.0,1261.0,390.0,390.0
183,500000.0,2,1,1,47,0,0,0,0,0,0,56422.0,110616.0,110340.0,122967.0,108834.0,70064.0,70010.0,30357.0,30000.0,20000.0,52183.0,20000.0
26751,210000.0,1,1,2,28,-2,-2,-2,-2,-2,-2,15648.0,2008.0,-4291.0,-4291.0,-4291.0,-4291.0,2500.0,0.0,0.0,0.0,0.0,0.0
3423,80000.0,1,2,2,35,0,0,0,0,0,0,26994.0,28659.0,57803.0,27562.0,28224.0,28867.0,2000.0,30000.0,1000.0,1000.0,1000.0,1500.0
3235,200000.0,2,2,1,33,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19095,20000.0,2,2,1,37,0,0,0,0,0,0,19326.0,20240.0,17800.0,18699.0,17770.0,48321.0,1263.0,1630.0,1529.0,1200.0,2000.0,742.0
5188,200000.0,1,1,1,40,-2,-2,-2,-2,-2,-2,-7.0,1765.0,5074.0,19268.0,5606.0,2534.0,1772.0,5099.0,19364.0,5634.0,2547.0,33300.0
17471,150000.0,2,2,1,44,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13621,50000.0,1,2,1,49,0,0,0,0,0,0,28788.0,21485.0,18800.0,17272.0,14226.0,14991.0,1377.0,1500.0,500.0,2000.0,1000.0,2000.0
3962,240000.0,2,1,2,28,0,0,0,0,0,0,237633.0,200572.0,189615.0,197092.0,201528.0,197155.0,7065.0,6002.0,10002.0,7030.0,6275.0,8088.0
805,220000.0,1,2,2,29,0,0,0,-2,-2,-2,31037.0,6244.0,0.0,0.0,0.0,0.0,3050.0,0.0,0.0,0.0,0.0,0.0
5499,150000.0,1,1,2,66,0,0,0,2,2,2,131027.0,135519.0,147692.0,149166.0,151934.0,137885.0,6600.0,16200.0,5200.0,5110.0,0.0,5300.0
1612,300000.0,2,3,1,30,-1,-1,0,0,-1,-1,12090.0,15035.0,25895.0,16416.0,3972.0,2200.0,15042.0,25500.0,6000.0,3972.0,2200.0,0.0
1448,20000.0,2,2,2,23,-1,-1,-1,2,-1,-1,7186.0,3478.0,137.0,1714.0,17694.0,12237.0,8060.0,137.0,5199.0,17694.0,575.0,0.0
9957,320000.0,1,1,1,46,-2,-2,-2,-1,-1,-2,3266.0,12186.0,1403.0,24305.0,7463.0,1957.0,12253.0,3290.0,11465.0,7537.0,1966.0,2987.0
24922,170000.0,1,1,1,35,-2,-2,-2,-2,-2,-2,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,300000.0,1,2,1,29,-1,-1,-2,-2,-2,-2,1874.0,-200.0,-200.0,-200.0,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0
16490,30000.0,1,2,2,22,3,2,2,3,3,3,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0
13408,200000.0,2,1,2,39,0,0,0,0,0,0,155693.0,158710.0,133245.0,131906.0,135533.0,137809.0,6000.0,5000.0,4871.0,5905.0,5491.0,5000.0
8635,230000.0,1,2,2,27,-1,-1,-1,-1,-1,-1,396.0,396.0,396.0,396.0,396.0,546.0,396.0,396.0,396.0,396.0,546.0,396.0
9598,180000.0,2,2,1,41,0,0,0,0,0,0,139184.0,141752.0,122164.0,111328.0,113890.0,116823.0,6411.0,6000.0,5000.0,4500.0,5000.0,4200.0
5813,190000.0,1,1,2,36,2,2,2,2,2,2,107689.0,109678.0,110887.0,111871.0,114223.0,116577.0,5200.0,4500.0,4300.0,4300.0,4400.0,4500.0
8936,200000.0,2,3,2,46,-2,-2,-2,-2,-2,-2,13929.0,2837.0,5892.0,2267.0,11679.0,0.0,2837.0,5892.0,2267.0,11679.0,0.0,0.0
29066,100000.0,2,3,1,55,0,0,0,0,0,0,17048.0,26593.0,50330.0,7495.0,9584.0,0.0,10000.0,35000.0,2000.0,2089.0,0.0,0.0
4251,360000.0,1,1,1,44,-1,-1,-1,-1,-1,-1,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0,165.0
27253,50000.0,1,2,1,43,0,0,0,0,0,0,27681.0,28287.0,28924.0,29521.0,29876.0,30201.0,1458.0,1485.0,1472.0,1217.0,1347.0,558.0
29984,20000.0,1,2,1,44,-2,-2,-2,-2,-2,-2,1822.0,2872.0,2712.0,2882.0,9235.0,1719.0,2890.0,2720.0,2890.0,9263.0,1824.0,1701.0
19810,30000.0,2,3,1,47,1,2,2,2,0,0,13012.0,13502.0,13892.0,14369.0,15333.0,16289.0,1000.0,900.0,1000.0,1200.0,1200.0,1200.0
5424,100000.0,2,1,2,27,-1,-1,-1,-1,-1,-1,3904.0,398.0,931.0,5983.0,2010.0,1413.0,400.0,931.0,5983.0,2010.0,1413.0,3655.0
5748,160000.0,2,4,1,42,-2,-2,-2,-1,0,0,-1582.0,3097.0,0.0,2039.0,1033.0,0.0,5624.0,0.0,2039.0,0.0,0.0,0.0
15827,50000.0,2,2,2,27,2,2,2,2,2,0,48407.0,47760.0,45064.0,45744.0,43123.0,42343.0,2100.0,0.0,3400.0,0.0,1528.0,3038.0
17482,40000.0,2,2,2,33,0,0,0,0,0,0,34253.0,34954.0,36093.0,36891.0,37019.0,40734.0,1567.0,2000.0,2000.0,1318.0,4610.0,0.0
15653,290000.0,2,2,2,41,0,0,0,0,0,0,268498.0,272517.0,275748.0,277300.0,209747.0,212027.0,10000.0,12000.0,8000.0,7000.0,7000.0,5000.0
23081,50000.0,2,2,1,40,0,0,2,0,0,0,6732.0,9052.0,8763.0,9924.0,9967.0,10176.0,2441.0,0.0,1313.0,356.0,369.0,508.0
18591,400000.0,2,2,2,24,0,0,-1,-1,-1,-1,14925.0,12559.0,3926.0,500.0,1236.0,11975.0,5000.0,3926.0,500.0,1236.0,11975.0,253.0
20870,240000.0,1,2,1,31,0,0,0,0,0,0,230234.0,224376.0,230666.0,219162.0,189589.0,193546.0,8200.0,10000.0,8000.0,10000.0,6531.0,5543.0
4498,210000.0,1,1,1,38,1,-2,-1,0,-1,-1,-9.0,-9.0,1739.0,1739.0,475.0,475.0,0.0,1748.0,0.0,800.0,475.0,975.0
343,200000.0,2,1,2,29,-1,2,-1,-1,-1,2,2393.0,183.0,4847.0,20183.0,24815.0,24248.0,0.0,4872.0,20183.0,5000.0,0.0,1000.0
26529,230000.0,2,2,1,56,-2,-2,-2,-2,-2,-2,10511.0,2381.0,2580.0,48310.0,6390.0,7194.0,2381.0,2580.0,48342.0,6390.0,7194.0,13250.0
17145,500000.0,2,1,2,28,0,-1,-1,-1,-1,0,6618.0,8984.0,9558.0,7426.0,11130.0,15382.0,8984.0,9570.0,7432.0,11130.0,10000.0,22212.0
26852,140000.0,1,1,2,32,0,0,2,2,2,2,32678.0,37303.0,37114.0,38687.0,41338.0,40645.0,5400.0,600.0,2400.0,3500.0,0.0,1539.0
28010,150000.0,2,1,2,28,-1,-1,-2,-2,-2,-2,3470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1394,20000.0,2,1,2,23,0,0,0,0,0,0,19990.0,20038.0,19571.0,14362.0,15127.0,15872.0,1438.0,1300.0,1000.0,1000.0,1000.0,2000.0
2050,210000.0,2,2,1,40,0,0,0,0,0,2,42820.0,44156.0,44864.0,45768.0,48204.0,49453.0,1856.0,1564.0,1468.0,3000.0,2000.0,2000.0
6430,10000.0,1,2,2,21,0,0,0,0,0,0,9042.0,10038.0,9784.0,9984.0,9780.0,0.0,1305.0,1000.0,200.0,196.0,0.0,0.0
11081,360000.0,1,1,2,31,-1,-1,-1,-2,-1,-1,509.0,1350.0,0.0,0.0,1713.0,4819.0,1363.0,0.0,0.0,1713.0,4819.0,6439.0
18571,360000.0,2,2,2,27,0,0,-1,-1,-1,-2,12389.0,-5.0,1145.0,1169.0,-1.0,-1.0,0.0,1150.0,1174.0,0.0,0.0,0.0
14078,140000.0,2,3,2,24,0,0,0,0,0,0,126546.0,124926.0,111220.0,75706.0,69278.0,58589.0,4922.0,3910.0,4604.0,4000.0,3000.0,4000.0
